Rank,Game,Month,Year,YearTop1,Hours_watched,Hours_streamed,Peak_viewers,Peak_channels,Streamers,Avg_viewers,Avg_channels,Avg_viewer_ratio
93.0,1911,8.0,2016.0,0,324091.0,8184.0,13119.0,25.0,601.0,733.2,26.2,39.6
94.0,508,8.0,2016.0,0,322300.0,21455.0,14306.0,72.0,4494.0,433.0,25.4,15.02
125.6,644,8.0,2016.0,0,312245.0,18046.0,7332.0,63.0,3274.0,420.0,24.0,17.3
96.0,1750,8.0,2016.0,0,311388.0,3829.0,2522.0,17.0,395.0,419.0,5.0,81.32
97.0,1393,8.0,2016.0,0,309269.0,5924.0,5111.8,21.0,442.8,416.0,6.0,66.87
98.0,1822,8.0,2017.2,0,308240.0,13638.0,22843.2,39.0,1358.0,414.0,18.0,22.6
153.0,1278,6.8,2016.0,0,301344.0,8409.6,5698.0,34.0,1128.0,405.0,18.6,32.78
100.0,1704,8.0,2016.0,0,298542.0,6425.0,4370.0,27.0,3117.4,401.0,8.0,46.47
101.0,677,8.0,2016.0,0,296952.0,6915.0,12839.0,35.0,4807.8,399.0,9.0,42.94
102.0,702,8.0,2016.0,0,288527.0,20396.0,2994.0,63.0,2222.0,388.0,27.0,32.416
103.0,853,8.0,2016.0,0,287087.0,10557.0,2492.0,42.0,2870.6,386.0,14.0,27.19
104.0,1809,8.0,2016.0,0,284477.0,44510.0,9325.0,122.0,7682.0,382.0,59.0,6.39
105.0,926,8.0,2017.2,0,283902.0,325.0,13323.0,7.0,90.0,382.0,0.0,873.54
149.2,1476,8.0,2016.0,0,283673.0,4544.0,84242.2,28.0,572.0,381.0,6.0,86.898
107.0,141,8.0,2016.0,0,279750.0,854.0,21301.0,8.0,609.0,376.0,1.0,327.58
108.0,1393,8.0,2016.0,0,276314.0,29211.0,20854.0,82.0,4459.0,371.0,39.0,9.46
109.0,1735,8.0,2016.0,0,274228.0,6255.0,9507.0,85.0,3111.4,369.0,8.0,61.788
110.0,1393,8.0,2016.0,0,272780.0,755.0,30875.0,18.0,194.0,628.2,1.0,361.3
111.0,712,8.0,2016.0,0,267433.0,7624.0,39161.0,46.0,2086.0,359.0,22.4,35.08
112.0,1287,8.0,2016.0,0,266522.0,2639.0,8546.0,18.0,378.0,358.0,5.0,100.99
113.0,1393,8.0,2016.0,0,264277.0,11827.0,21063.0,43.0,1530.0,355.0,10.0,32.034000000000006
152.4,977,8.0,2016.0,0,259769.0,14955.0,1273.0,37.0,1346.0,349.0,20.0,17.37
115.0,896,8.0,2016.0,0,259134.0,8688.0,35268.0,55.0,3552.0,348.0,11.0,29.83
116.0,537,5.6,2016.0,0,251375.0,3350.0,57786.4,15.0,509.0,338.0,4.0,75.04
117.0,1877,8.0,2016.0,0,247819.0,8912.0,14910.4,17.0,112.0,333.0,11.0,27.81
118.0,2011,8.0,2016.0,0,246946.0,9283.2,5514.0,4.0,926.8,332.0,0.0,536.84
119.0,782,8.0,2016.0,0,243119.0,921.0,27589.0,14.0,1468.0,327.0,1.0,263.97
120.0,633,8.0,2016.0,1,242103.0,4924.0,12724.0,23.0,1410.0,1430.2,6.0,49.17
121.0,1938,8.0,2016.0,0,240690.0,22652.0,5877.0,66.0,3554.0,323.0,30.0,10.63
122.0,419,8.0,2016.0,0,239214.0,8336.0,31303.4,156.6,736.0,868.6,11.0,28.7
123.0,689,8.0,2016.0,0,234209.0,11518.0,8607.0,40.0,2522.0,315.0,16.4,20.33
124.0,1414,8.0,2016.0,0,232408.0,41736.0,21803.4,119.0,12590.0,914.6,56.0,5.57
125.0,1576,8.0,2016.0,0,218758.0,18936.0,4002.0,82.0,3504.0,294.0,23.2,13.55
126.0,556,8.0,2018.4,0,218582.0,26224.0,1934.0,87.0,3108.0,294.0,26.8,8.34
127.0,1786,8.0,2016.0,0,217572.0,9694.0,17828.8,37.0,1702.0,292.0,13.0,22.44
128.0,1535,8.0,2016.0,0,216717.0,3556.0,9868.0,17.0,1038.0,291.0,4.0,80.268
129.0,1052,8.0,2016.0,0,213885.0,15348.0,3373.0,47.0,1135.0,287.0,17.6,13.94
130.0,483,8.0,2016.0,0,213455.0,6587.0,3897.0,25.0,3153.2,287.0,8.0,32.41
131.0,361,8.0,2016.0,1,213419.0,2846.0,11906.0,17.0,515.0,287.0,3.0,74.99
132.0,180,8.0,2016.0,0,213370.0,20283.0,5845.2,64.0,4158.0,287.0,27.0,10.52
133.0,1761,8.0,2016.0,0,212388.0,2033.0,2987.0,11.0,340.0,285.0,2.0,104.47
134.0,1191,8.0,2018.6,0,209667.0,15023.0,6857.0,51.0,5606.0,843.2,57.4,13.96
135.0,635,8.6,2016.0,1,207033.0,1385.0,30914.0,15.0,640.0,615.4,1.0,149.48
136.0,869,8.0,2016.0,0,205401.0,3516.0,34957.0,34.0,775.0,276.0,4.0,58.42
137.0,1393,8.0,2016.0,0,205156.0,6928.0,2853.0,24.0,910.0,276.0,9.0,29.61
138.0,846,8.0,2016.0,0,204260.0,22525.8,4203.0,100.0,4292.4,274.0,20.0,13.18
139.0,489,8.0,2016.0,0,200988.0,18859.0,2129.0,69.0,1973.0,270.0,25.0,10.66
140.0,198,8.0,2016.0,0,192797.0,850.0,13370.0,8.0,204.0,256.0,1.0,223.97
141.0,1739,8.0,2016.0,0,275741.4,29156.0,9800.0,77.0,5640.0,254.0,39.0,6.48
151.4,111,8.0,2016.0,0,181848.0,147.0,34944.0,11.0,64.0,244.0,0.0,1237.06
143.0,750,8.0,2016.0,0,179101.0,7262.0,3822.0,23.0,538.0,241.0,9.0,24.66
144.0,320,8.0,2016.0,0,174962.0,25609.0,3158.0,123.2,6147.4,235.0,34.0,6.83
145.0,245,8.0,2016.0,0,174939.0,2357.0,17617.6,11.0,297.0,235.0,3.0,74.22
146.0,1359,8.0,2016.0,0,171330.0,8291.0,6241.0,36.0,489.0,616.8,11.0,20.66
147.0,264,8.0,2016.0,0,170607.0,5463.0,45414.6,23.0,604.0,229.0,7.0,31.23
148.0,1168,8.0,2016.0,0,290693.2,2390.0,35424.0,36.0,460.0,220.0,3.0,68.41
149.0,748,8.0,2016.0,0,161919.0,2338.0,33847.2,113.4,173.0,1161.6,3.0,69.26
150.0,1930,8.0,2016.0,0,161847.0,37313.0,9100.0,184.0,10177.0,217.0,50.0,4.34
151.0,1631,8.0,2016.0,0,159530.0,3091.0,4246.0,17.0,480.0,214.0,4.0,91.912
152.0,953,8.0,2016.0,0,158610.0,20724.6,3543.0,161.4,11549.0,213.0,68.0,3.13
153.0,648,8.0,2016.0,0,240000.6,17629.0,3253.0,51.0,2625.0,210.0,23.0,8.86
154.0,1963,8.0,2016.0,0,155144.0,5060.0,7774.0,48.0,1541.0,208.0,6.0,30.66
155.0,476,8.0,2018.2,0,154192.0,18513.0,28398.0,55.0,4675.0,207.0,24.0,8.33
156.0,1393,8.0,2016.0,0,153183.0,35352.0,5388.0,198.8,6523.0,206.0,47.0,4.33
157.0,1666,8.0,2016.0,0,152881.0,2575.0,11446.0,13.0,726.0,205.0,3.0,59.37
158.0,1902,8.0,2016.0,0,152381.0,1692.0,6554.0,10.0,1593.0,1606.4,2.0,90.06
159.0,1385,8.0,2016.0,0,152325.0,8157.0,7787.0,28.0,2917.0,205.0,10.0,28.238
160.0,1393,8.0,2016.0,0,151912.0,5333.0,19976.0,22.0,1567.0,204.0,7.0,28.49
161.0,515,9.4,2016.0,0,150131.0,4626.0,16326.6,63.0,1932.0,202.0,6.0,32.45
162.0,1140,8.0,2016.0,0,146408.0,41378.4,1605.0,180.0,10111.0,1468.2,78.0,2.52
163.0,1862,8.0,2017.2,0,145088.0,14029.8,2453.0,49.0,1174.0,195.0,17.0,11.43
164.0,1556,8.0,2016.0,0,143672.0,4522.0,29412.0,25.0,3033.4,193.0,6.0,31.77
165.0,990,8.0,2016.0,1,143185.0,9758.2,28619.0,22.0,892.0,192.0,6.0,31.69
166.0,1474,8.6,2016.0,0,142061.0,770.0,14217.0,6.0,132.0,191.0,1.0,184.49
167.0,1632,8.0,2016.0,0,141862.0,3174.0,11190.0,39.0,637.0,190.0,4.0,44.7
168.0,1573,8.0,2016.0,0,138837.0,5197.0,7010.0,17.0,279.0,186.0,6.0,26.71
169.0,1372,8.0,2016.0,0,240534.8,4710.0,5916.0,29.0,1304.0,185.0,11.2,29.3
170.0,968,8.0,2016.0,0,137535.0,472.0,13355.0,5.0,36.0,185.0,0.0,291.39
171.0,1393,8.0,2016.0,0,137460.0,10904.0,3270.0,352.0,2885.0,185.0,20.2,23.612000000000002
172.0,1038,8.0,2016.0,0,136691.0,27442.0,1648.0,74.0,5060.0,183.0,36.0,4.98
173.0,568,8.0,2016.0,0,135959.0,256.0,5171.0,3.0,28.0,594.6,0.0,531.09
174.0,1160,8.0,2016.0,0,132466.0,3703.0,2832.0,47.0,4515.4,178.0,4.0,35.77
175.0,939,8.0,2016.0,1,129621.0,5771.0,3611.0,113.2,3244.0,1353.8,7.0,22.46
176.0,704,8.0,2016.0,0,128540.0,5813.0,7189.0,30.0,956.0,173.0,7.0,22.11
177.0,567,8.0,2016.0,0,226822.0,3879.0,1321.0,20.0,404.0,172.0,5.0,33.11
178.0,331,4.0,2016.0,0,126900.0,13640.0,2876.0,40.0,4135.0,170.0,18.0,9.3
179.0,679,8.0,2016.0,0,126492.0,154.0,29430.0,15.0,76.0,170.0,0.0,821.38
153.6,31,8.0,2016.0,0,126362.0,8747.8,11663.0,13.0,633.0,170.0,3.0,29.538
181.0,1258,8.0,2016.4,0,125993.0,2057.0,33236.0,35.0,315.0,169.0,2.0,61.25
182.0,1343,8.0,2016.0,0,125888.0,3210.0,2943.0,24.0,301.0,169.0,4.0,39.22
183.0,1924,8.0,2016.0,0,231799.2,1419.0,8540.0,9.0,255.0,169.0,1.0,88.61
184.0,1203,8.4,2016.0,0,122386.0,22458.0,20628.8,72.0,4977.0,164.0,30.0,5.45
185.0,1683,8.0,2016.0,0,122038.0,19774.2,2377.0,157.2,4542.0,164.0,30.0,5.32
186.0,1393,5.6,2016.0,0,121317.0,12272.6,3204.0,29.0,2292.0,163.0,9.0,16.83
187.0,1318,8.0,2016.0,0,121055.0,5595.0,14253.4,22.0,293.0,162.0,7.0,21.64
188.0,1393,8.0,2017.0,0,120264.0,7895.0,1536.0,34.0,687.0,161.0,10.0,15.23
189.0,1803,8.0,2016.0,1,118933.0,5088.0,24555.2,104.6,1300.0,160.0,6.0,23.38
158.0,1393,8.0,2016.0,0,118859.0,1062.0,5027.0,9.0,69.0,159.0,1.4,111.92
191.0,1712,8.0,2016.2,0,155686.8,3255.8,4092.0,14.0,419.0,158.0,4.0,37.18
192.0,29,8.0,2016.0,0,117560.0,3446.0,1284.0,14.0,224.0,634.2,4.0,108.506
193.0,327,8.0,2016.0,0,115354.0,2075.0,3745.0,13.0,252.0,155.0,2.0,55.59
194.0,1028,7.6,2016.0,0,115142.0,2424.6,8163.0,12.0,1070.4,154.0,2.0,64.25
195.0,1393,8.0,2016.0,0,114844.0,645.0,3902.0,41.0,1418.2,154.0,15.4,119.25399999999999
168.0,1354,8.0,2016.0,0,114123.0,1137.0,2192.0,10.0,172.0,153.0,1.0,100.37
197.0,1393,8.0,2016.0,0,113342.0,2092.0,5462.0,11.0,457.0,747.0,30.4,54.18
198.0,456,7.4,2016.0,0,112153.0,3516.0,4226.0,19.0,564.0,150.0,4.0,31.9
199.0,152,9.0,2016.0,0,111992.0,743.0,29114.0,7.0,122.0,150.0,1.0,150.73
200.0,1271,8.0,2016.0,0,111543.0,7107.0,2561.0,30.0,1538.0,1508.8,41.4,15.69
1.0,898,9.0,2016.0,0,81064642.0,1087244.0,303489.8,2493.0,110946.0,112746.0,1512.0,74.56
2.0,737,6.4,2016.0,0,33618619.0,165899.0,32111.8,380.0,24349.0,1366.8,230.0,202.65
3.0,1393,9.0,2016.0,0,30761358.0,548932.0,305793.0,993.8,85839.0,6188.6,763.0,56.04
4.0,1991,9.0,2016.0,0,27553668.0,719139.0,111546.0,1774.8,60610.0,38322.0,1000.0,38.31
5.0,1393,9.0,2016.0,0,24806196.0,296977.0,104597.4,768.0,30396.0,34500.0,268.8,44.354
6.0,1199,9.0,2016.0,0,15244235.0,624055.0,74964.0,2022.0,108359.0,6498.8,867.0,24.43
7.0,1393,9.0,2016.0,0,4761399.4,265193.8,167067.0,3062.0,150152.0,15283.0,1034.0,14.77
42.8,380,9.0,2016.0,0,10026708.0,783390.0,140031.0,5970.0,42319.4,13945.0,1089.0,22.32
9.0,2028,9.0,2016.0,0,6942562.0,145560.0,67500.0,464.0,16038.0,9655.0,202.0,47.7
10.0,1672,9.0,2016.0,0,5224099.0,54465.0,321911.0,283.0,13774.0,7265.0,75.0,95.92
11.0,358,9.0,2020.4,0,1381296.4,111471.0,24700.0,272.0,10589.0,6555.0,155.0,42.28
12.0,1289,9.0,2016.0,0,4687991.0,35410.0,48194.0,136.0,10998.0,6520.0,49.0,132.39
13.0,1061,9.0,2016.0,0,4368646.0,280169.0,32506.0,684.2,60021.0,6076.0,194.8,15.59
14.0,1990,9.0,2020.0,0,4336160.0,106511.0,32139.0,333.0,11340.0,6030.0,148.0,40.71
57.6,526,9.0,2016.0,0,3702424.0,57359.0,30918.6,1142.0,19627.0,5149.0,79.0,64.55
16.0,73,9.0,2016.0,0,3692636.0,80451.0,29539.4,288.0,7825.0,5135.0,111.0,45.9
17.0,1432,9.0,2016.0,0,3505204.0,66700.0,23262.0,182.0,6642.0,4875.0,92.0,52.55
18.0,292,9.0,2016.0,0,2048389.4,159595.0,20031.0,366.0,17720.6,4679.0,221.0,21.08
19.0,1393,9.0,2016.0,0,3352643.0,43706.0,27804.0,112.0,4555.0,4662.0,60.0,76.71
20.0,1228,9.0,2016.0,0,3318962.0,78612.0,23319.0,495.0,5747.0,4616.0,109.0,42.22
21.0,1111,9.0,2016.0,0,2129340.2,155132.0,42215.0,1755.0,35905.0,4137.0,215.0,19.18
22.0,1830,9.0,2016.0,0,2835752.0,227208.0,35021.0,705.0,43205.0,3944.0,316.0,12.48
23.0,19,9.0,2016.0,0,2579781.0,68663.6,41935.0,244.0,9475.4,3588.0,113.0,31.52
24.0,751,9.0,2016.0,0,2465351.0,65022.0,13484.0,180.0,7130.0,3428.0,90.0,37.92
25.0,123,6.4,2020.2,0,2306572.0,79387.0,34534.4,1127.0,53129.0,3208.0,110.0,29.05
26.0,1441,9.0,2016.0,0,1975136.0,108497.0,17585.0,274.0,16773.0,2747.0,150.0,18.2
27.0,1601,9.0,2018.0,1,12563586.2,25623.0,37304.0,3301.6,25945.8,2563.0,451.6,71.93
28.0,1418,4.0,2016.0,0,1807327.0,116205.0,32962.0,536.0,16713.6,2513.0,162.6,18.71
124.0,608,9.0,2020.4,0,1569964.0,21983.0,53343.0,475.0,6482.0,2183.0,30.0,71.42
30.0,688,9.0,2016.0,0,1489213.0,221364.0,16962.0,677.0,56201.0,2071.0,307.0,6.73
31.0,971,9.0,2018.8,0,1466259.0,11265.0,24972.0,39.0,874.0,2039.0,15.0,130.16
32.0,130,9.0,2016.0,1,1225903.0,30820.0,27062.0,220.0,5719.0,1705.0,42.0,78.41799999999999
33.0,1626,9.0,2016.0,0,1213924.0,15594.0,14403.0,259.4,8130.4,1688.0,21.0,28.978
34.0,1434,9.0,2016.0,0,1180557.0,50354.0,7049.0,171.0,6266.4,1641.0,70.0,23.45
35.0,1110,9.0,2016.0,1,1116457.0,94613.0,29883.0,617.0,24230.0,1552.0,131.0,11.8
36.0,1275,9.0,2016.0,0,1086247.0,26449.0,5836.0,79.0,1938.0,1510.0,36.0,41.07
37.0,332,9.0,2016.0,0,1613526.6,80717.0,10488.0,196.0,10084.2,1483.0,112.0,13.22
38.0,1393,9.0,2016.0,0,1066259.0,18303.0,17861.0,71.0,3711.0,778.8,25.0,58.26
39.0,724,9.0,2016.0,0,1027510.0,56061.0,27288.0,201.0,9889.0,1429.0,77.0,18.33
40.0,1393,9.0,2019.2,1,968066.0,40841.0,18738.0,130.0,4177.0,1346.0,56.0,23.7
41.0,461,9.0,2016.0,0,951761.0,10518.0,23905.6,65.0,1090.0,1359.4,14.0,90.49
42.0,1098,9.0,2016.0,1,948960.0,48834.8,36999.0,66.0,4183.0,2644.6,28.0,46.22
43.0,954,9.4,2016.0,0,910639.0,186685.0,10256.0,820.0,30606.0,1266.0,259.0,4.88
44.0,525,9.0,2016.0,0,832270.0,67256.0,23984.0,293.0,20247.0,1157.0,93.0,12.37
45.0,1647,9.0,2016.0,0,809876.0,15947.0,17766.0,72.0,2032.0,1126.0,22.0,50.79
46.0,616,9.0,2019.2,0,765508.0,37807.0,37343.0,184.4,9505.0,1064.0,52.0,20.25
47.0,545,9.0,2016.0,0,741296.0,114858.0,16288.8,416.0,9969.2,1031.0,159.0,6.45
48.0,1692,9.0,2016.0,0,540506.2,15911.0,11570.0,56.0,2552.0,1017.0,22.0,45.97
140.8,1940,9.0,2016.0,0,703585.0,15832.0,16343.6,48.0,1195.8,978.0,22.0,44.44
50.0,1220,9.0,2019.0,0,648915.0,39681.4,3047.0,222.0,9467.0,902.0,109.0,8.22
115.0,144,9.0,2016.0,0,629706.0,16487.0,14143.0,133.0,4659.0,875.0,22.0,38.19
52.0,1752,9.0,2018.2,0,620460.0,8564.0,4111.0,44.0,834.0,862.0,11.0,72.45
53.0,917,9.0,2016.0,0,406802.4,23659.0,5559.0,90.0,1364.0,770.0,32.0,23.43
54.0,966,9.0,2016.0,0,535046.0,4710.0,21766.0,34.0,917.0,744.0,6.0,113.6
55.0,1831,9.0,2016.0,0,527140.0,67294.0,4568.0,169.0,10890.0,733.0,93.0,7.83
114.8,1993,9.0,2016.0,0,520583.0,29390.0,2773.0,89.0,3081.0,724.0,40.0,17.71
57.0,1610,9.0,2016.0,0,506810.0,12397.0,20669.4,115.4,808.0,704.0,17.0,40.88
131.4,1393,9.0,2016.0,0,506621.0,41578.0,21670.2,290.0,6043.0,704.0,57.0,12.18
59.0,1645,9.0,2016.0,0,483617.0,10727.0,5390.0,51.0,1867.0,672.0,14.0,45.08
60.0,1924,9.0,2016.0,0,483551.0,2020.0,50479.6,14.0,812.4,672.0,2.0,239.38
61.0,329,9.0,2016.0,0,482832.0,16559.0,4568.0,49.0,4257.6,671.0,23.0,29.16
62.0,1393,9.0,2016.0,0,472926.0,29130.0,8510.0,89.0,4193.0,657.0,40.0,16.24
63.0,1517,8.2,2016.0,0,464761.0,5350.0,15105.0,26.0,2969.0,646.0,7.0,86.87
64.0,4,9.0,2016.0,0,448301.0,66628.0,2036.0,197.0,9429.0,623.0,92.0,6.73
65.0,149,9.0,2016.0,0,448179.0,27959.0,3916.0,64.0,2398.0,623.0,38.0,25.818
66.0,1272,9.0,2016.0,0,446483.0,4665.0,7849.0,21.0,1408.0,620.0,6.0,95.71
67.0,1405,9.0,2016.0,0,434915.0,15296.0,9882.0,43.0,1682.0,604.0,21.0,28.43
68.0,2040,9.0,2016.0,0,427259.0,55570.6,2990.0,171.0,13550.0,594.0,83.0,7.1
69.0,125,9.0,2016.0,0,419673.0,82671.0,22131.0,288.0,22063.0,583.0,114.0,5.08
70.0,1809,9.0,2016.0,0,380928.0,41835.0,3856.0,150.8,7603.0,529.0,58.0,9.11
71.0,1822,9.0,2016.0,0,380296.0,15650.0,1919.0,48.0,1284.0,528.0,21.0,24.3
132.0,1911,9.0,2016.0,0,375910.0,7698.0,8648.0,25.0,659.0,522.0,10.0,48.83
73.0,1713,9.0,2016.0,0,372883.0,34518.0,21809.0,96.0,5518.0,518.0,48.0,10.8
74.0,154,9.0,2016.0,0,362491.0,27089.0,6516.0,76.0,2076.0,504.0,37.0,13.38
75.0,1476,9.0,2016.0,0,349919.6,5500.0,24552.0,28.0,679.0,499.0,7.0,65.35
157.0,398,9.0,2016.0,0,352293.0,6094.0,4576.0,20.0,591.0,489.0,8.0,57.81
77.0,1393,9.0,2016.0,0,341476.0,19492.0,7001.0,65.0,1440.0,474.0,27.0,17.52
78.0,234,9.0,2016.0,1,338439.0,4595.0,2338.0,25.0,371.0,470.0,6.0,73.65
79.0,637,9.0,2016.0,0,665020.6,23648.2,14669.0,93.0,5063.0,470.0,26.0,30.922000000000004
80.0,1084,9.0,2016.0,0,332222.0,15967.0,6981.0,49.0,4583.0,462.0,22.0,20.81
81.0,1393,9.0,2018.2,0,324460.0,26991.0,7248.0,73.0,5203.0,451.0,37.0,12.02
82.0,1368,9.0,2016.0,0,312280.0,88982.8,50652.0,203.0,3758.0,434.0,21.0,20.62
104.2,1673,9.0,2016.0,0,311695.0,17462.0,7836.0,61.0,3605.0,433.0,24.0,17.85
84.0,1393,9.0,2017.0,0,308309.0,1389.0,696.0,6.0,1444.4,428.0,1.0,221.96
151.6,416,9.0,2016.0,0,305927.0,3918.0,8551.0,21.0,749.0,425.0,5.0,78.08
86.0,1619,9.0,2016.0,0,296336.0,8180.0,6093.0,29.0,3050.0,412.0,11.0,36.23
87.0,1490,9.0,2016.0,0,291622.0,13979.8,2897.0,140.8,1782.0,405.0,12.0,25.246000000000002
88.0,1997,9.0,2016.0,0,287751.0,2696.0,30849.0,19.0,740.0,400.0,3.0,106.73
89.0,1670,9.0,2016.0,0,470026.4,5240.4,5411.0,23.0,177.0,693.2,5.0,74.76
90.0,1735,9.0,2017.4,0,330343.2,6925.0,9668.0,33.0,1497.0,397.0,9.0,41.25
91.0,702,9.0,2016.0,0,282181.0,75742.4,53568.8,71.0,2358.0,392.0,29.0,13.37
92.0,853,9.0,2017.6,0,271905.0,8922.0,2670.0,37.0,1334.0,378.0,12.0,30.48
93.0,1696,9.0,2016.0,0,270682.0,1243.0,39468.0,11.8,539.0,376.0,1.0,217.77
94.0,848,9.0,2016.0,0,266733.0,2747.0,4689.0,15.6,439.0,370.0,3.0,97.1
95.0,1385,9.0,2016.0,0,264458.0,5406.0,8927.0,23.0,2213.0,367.0,19.8,48.92
96.0,1750,9.0,2016.0,0,261145.0,3667.0,2074.0,17.0,335.0,363.0,5.0,71.21
97.0,1068,9.0,2016.0,0,260933.0,12510.0,6843.0,44.0,4600.0,362.0,17.0,20.86
98.0,1384,9.0,2016.0,0,256716.0,38240.0,3240.0,188.0,6945.0,357.0,53.0,6.71
99.0,212,9.0,2017.4,0,318416.8,21626.0,6231.0,77.0,3971.0,469.0,16.6,11.85
100.0,400,9.0,2016.0,0,255656.0,35077.0,1482.0,102.0,6358.0,355.0,48.0,7.29
101.0,1943,7.0,2016.0,0,246839.0,49318.0,34286.6,144.0,9200.0,1340.8,110.8,5.01
102.0,1393,9.0,2016.0,0,241750.0,27055.0,5239.0,116.0,3839.0,336.0,37.0,8.94
103.0,1558,9.0,2016.0,0,650092.8,9703.0,2432.0,313.2,1361.0,333.0,13.0,24.74
104.0,965,9.0,2016.0,0,240055.0,1074.0,11806.0,12.0,170.0,333.0,1.0,223.51
105.0,1393,9.0,2016.0,0,237168.0,5379.0,1790.0,34.0,222.0,329.0,7.0,44.09
106.0,1213,8.6,2016.0,0,236891.0,28180.0,4055.0,162.0,7386.0,1114.6,52.0,8.41
132.4,1393,9.0,2016.0,1,232615.0,1396.0,15741.0,25.0,332.0,615.4,1.0,166.63
108.0,712,9.0,2016.0,0,221476.0,5591.0,22417.0,45.0,1555.0,308.0,7.0,39.61
109.0,790,9.0,2016.8,0,220580.0,4097.0,3780.0,19.0,335.0,306.0,5.0,53.84
110.0,547,9.0,2017.4,0,220092.0,4993.0,14958.0,21.0,1046.0,306.0,6.0,44.08
111.0,748,9.0,2016.0,0,211182.0,2432.0,11204.0,13.0,188.0,293.0,3.0,86.83
112.0,1330,9.2,2016.0,0,205267.0,1247.0,28568.0,21.0,346.0,615.4,1.0,164.61
155.4,1491,9.0,2016.0,0,203856.0,2032.8,26719.0,11.0,29.0,283.0,3.0,1853.24
114.0,352,9.0,2016.0,1,200704.0,19436.4,7651.0,83.0,1696.0,1001.8,11.0,23.83
133.0,1512,9.0,2016.4,0,198627.0,1722.0,31640.0,32.0,508.0,276.0,2.0,115.35
116.0,556,9.0,2016.0,0,196762.0,23740.0,20250.8,94.0,2841.0,273.0,33.0,20.446000000000005
117.0,1393,9.0,2016.0,0,194049.0,7025.0,26399.6,120.0,994.0,269.0,9.0,27.62
118.0,279,9.0,2016.0,0,191679.0,2599.0,15937.0,13.6,602.0,266.0,3.0,73.75
119.0,1393,9.0,2016.0,0,191036.0,955.0,16613.0,10.0,177.0,265.0,0.4,200.04
120.0,633,9.0,2018.0,0,189685.0,5677.0,10701.0,22.0,1514.0,263.0,9.2,33.41
121.0,93,9.0,2016.0,0,187941.0,22852.0,12211.0,166.0,6413.0,1013.8,57.6,8.22
122.0,1393,9.0,2016.0,0,185974.0,12464.0,1186.0,47.8,1066.0,258.0,17.0,14.92
123.0,1393,9.0,2016.0,0,185809.0,7259.0,4531.0,38.8,832.0,258.0,10.0,25.6
124.0,677,8.4,2016.0,0,185490.0,5278.0,7023.0,35.0,2678.8,257.0,7.0,35.14
125.0,537,9.0,2016.0,0,181129.0,3239.0,2703.0,16.0,618.0,251.0,4.0,55.92
126.0,483,9.0,2016.0,0,176166.0,8656.6,2788.0,27.0,1347.0,431.6,9.0,26.71
127.0,1630,9.0,2016.0,0,173654.0,3327.2,7994.0,11.0,187.0,241.0,1.0,92.014
128.0,1604,9.0,2016.0,0,166451.0,5868.0,4583.0,24.0,1074.0,231.0,9.8,28.37
129.0,1704,9.0,2016.0,0,164479.0,4802.0,51385.4,19.0,668.0,228.0,6.0,34.25
130.0,1208,9.0,2016.0,1,163045.0,1626.2,40509.0,76.0,214.0,226.0,1.0,219.44
131.0,1322,9.0,2016.0,0,161557.0,10351.0,13572.0,78.0,1888.0,224.0,14.0,15.61
132.0,1414,9.0,2016.0,0,423800.4,25670.0,13373.4,108.0,8910.0,613.6,35.0,18.767999999999997
139.8,29,9.0,2016.0,0,158921.0,3356.0,4629.0,17.0,237.0,221.0,4.0,47.35
134.0,1892,9.0,2016.0,0,158572.0,27218.0,4930.0,77.0,5420.0,1185.4,58.8,22.15
135.0,1052,9.0,2016.0,0,158167.0,13236.0,2659.0,50.0,1135.0,219.0,18.0,11.95
136.0,330,9.0,2018.0,0,158100.0,10870.2,3054.0,17.0,506.0,219.0,4.0,41.136
137.0,1739,9.0,2016.0,0,155425.0,25138.0,21788.8,75.0,5082.0,216.0,34.0,6.18
138.0,476,9.0,2016.0,0,154797.0,12698.0,25091.4,127.0,3241.0,215.0,17.0,12.19
139.0,502,7.4,2016.0,0,154677.0,392.0,31570.0,7.0,156.0,215.0,0.0,1442.34
140.0,856,9.0,2017.6,0,152637.0,5110.0,7598.0,28.0,1377.0,212.0,7.0,29.87
165.6,417,9.0,2016.0,0,150832.0,1621.0,8374.0,29.0,394.0,209.0,2.0,93.05
142.0,1359,9.0,2016.0,1,148991.0,7128.0,5609.0,29.0,421.0,717.0,9.0,20.9
143.0,489,9.0,2016.0,0,148836.0,17061.0,2377.0,54.0,1779.0,1606.4,23.0,8.72
144.0,750,9.0,2016.0,0,148372.0,6482.0,45582.4,21.0,514.0,206.0,9.0,22.89
145.0,1938,9.0,2016.0,0,144811.0,19505.0,1302.0,101.2,3249.0,201.0,27.0,7.42
172.0,1877,10.0,2016.0,0,189333.0,8669.0,441.0,16.0,1928.2,200.0,12.0,16.59
147.0,1799,9.0,2016.8,0,141741.0,2269.0,26029.0,20.0,598.0,197.0,3.0,62.47
128.8,1038,9.0,2016.0,0,141338.0,21243.0,2417.0,64.0,4021.0,196.0,29.0,6.65
149.0,1191,9.0,2016.0,0,140168.0,19707.0,9914.0,157.6,4422.0,194.0,14.0,41.236000000000004
150.0,1786,9.0,2016.0,0,139745.0,9053.0,5426.0,39.0,1925.0,194.0,18.0,15.44
